DT,Temp,cy,Msin,Mcos,Wsin,Wcos,Hsin,Hcos,c
2020-07-07 14:00:00,31.6766786,218.96,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.4999999999999997,-0.8660254037844388,211.83
2020-07-07 15:00:00,32.0,211.83,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.7071067811865471,-0.7071067811865479,222.79
2020-07-07 16:00:00,31.63098652,222.79,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.8660254037844385,-0.5000000000000004,223.62
2020-07-07 17:00:00,31.2842263,223.62,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.9659258262890683,-0.25881904510252063,221.4
2020-07-07 18:00:00,30.4,221.4,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-1.0,-1.8369701987210297e-16,221.07
2020-07-07 19:00:00,30.09768693,221.07,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.9659258262890684,0.2588190451025203,217.84
2020-07-07 20:00:00,29.35320515,217.84,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.8660254037844386,0.5000000000000001,214.93
2020-07-07 21:00:00,28.2,214.93,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.7071067811865477,0.7071067811865474,215.81
2020-07-07 22:00:00,27.83175262,215.81,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.5000000000000004,0.8660254037844384,233.22
2020-07-07 23:00:00,27.15730133,233.22,-0.4999999999999997,-0.8660254037844388,0.7818314824680298,0.6234898018587336,-0.25881904510252157,0.9659258262890681,239.87
2020-07-08 00:00:00,26.8,239.87,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.0,1.0,228.88
2020-07-08 01:00:00,26.1718742,228.88,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.25881904510252074,0.9659258262890683,210.24
2020-07-08 02:00:00,25.89495065,210.24,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,0.8660254037844387,194.99
2020-07-08 03:00:00,26.5,194.99,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.7071067811865476,0.7071067811865476,184.1
2020-07-08 04:00:00,25.74861047,184.1,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844386,0.5000000000000001,171.88
2020-07-08 05:00:00,25.8396654,171.88,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.9659258262890683,0.25881904510252074,161.61
2020-07-08 06:00:00,25.2,161.61,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.0,6.123233995736766e-17,165.98
2020-07-08 07:00:00,26.22153072,165.98,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.9659258262890683,-0.25881904510252063,165.14
2020-07-08 08:00:00,26.46337415,165.14,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.8660254037844387,-0.4999999999999998,170.22
2020-07-08 09:00:00,27.8,170.22,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.7071067811865476,-0.7071067811865475,180.2
2020-07-08 10:00:00,26.94605006,180.2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.49999999999999994,-0.8660254037844387,192.53
2020-07-08 11:00:00,27.14843862,192.53,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,0.258819045102521,-0.9659258262890682,200.32
2020-07-08 12:00:00,25.0,200.32,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,1.2246467991473532e-16,-1.0,207.08
2020-07-08 13:00:00,27.36765651,207.08,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.2588190451025208,-0.9659258262890683,209.26
2020-07-08 14:00:00,27.33192027,209.26,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.4999999999999997,-0.8660254037844388,211.91
2020-07-08 15:00:00,28.7,211.91,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.7071067811865471,-0.7071067811865479,213.5
2020-07-08 16:00:00,26.83440103,213.5,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844385,-0.5000000000000004,211.43
2020-07-08 17:00:00,26.33564742,211.43,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.9659258262890683,-0.25881904510252063,210.51
2020-07-08 18:00:00,27.1,210.51,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-1.0,-1.8369701987210297e-16,207.29
2020-07-08 19:00:00,24.84650008,207.29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.9659258262890684,0.2588190451025203,209.47
2020-07-08 20:00:00,23.91728211,209.47,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.8660254037844386,0.5000000000000001,206.27
2020-07-08 21:00:00,21.0,206.27,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.7071067811865477,0.7071067811865474,211.29
2020-07-08 22:00:00,21.97676677,211.29,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.5000000000000004,0.8660254037844384,218.2
2020-07-08 23:00:00,21.10930901,218.2,-0.4999999999999997,-0.8660254037844388,0.9749279121818236,-0.22252093395631434,-0.25881904510252157,0.9659258262890681,222.91
2020-07-09 00:00:00,20.1,222.91,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.0,1.0,207.94
2020-07-09 01:00:00,19.93344112,207.94,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.25881904510252074,0.9659258262890683,205.48
2020-07-09 02:00:00,19.7364271,205.48,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,0.8660254037844387,187.15
2020-07-09 03:00:00,20.8,187.15,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.7071067811865476,0.7071067811865476,161.21
2020-07-09 04:00:00,20.24926547,161.21,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844386,0.5000000000000001,157.04
2020-07-09 05:00:00,20.92400741,157.04,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.9659258262890683,0.25881904510252074,154.12
2020-07-09 06:00:00,21.0,154.12,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.0,6.123233995736766e-17,156.54
2020-07-09 07:00:00,22.82429913,156.54,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.9659258262890683,-0.25881904510252063,157.04
2020-07-09 08:00:00,23.89034353,157.04,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.8660254037844387,-0.4999999999999998,163.6
2020-07-09 09:00:00,26.4,163.6,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.7071067811865476,-0.7071067811865475,187.65
2020-07-09 10:00:00,25.85044015,187.65,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.49999999999999994,-0.8660254037844387,201.47
2020-07-09 11:00:00,26.61622665,201.47,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,0.258819045102521,-0.9659258262890682,208.63
2020-07-09 12:00:00,27.2,208.63,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,1.2246467991473532e-16,-1.0,207.44
2020-07-09 13:00:00,27.52621327,207.44,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.2588190451025208,-0.9659258262890683,205.76
2020-07-09 14:00:00,27.64010229,205.76,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.4999999999999997,-0.8660254037844388,208.87
2020-07-09 15:00:00,25.4,208.87,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.7071067811865471,-0.7071067811865479,210.64
2020-07-09 16:00:00,27.20810269,210.64,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844385,-0.5000000000000004,208.71
2020-07-09 17:00:00,26.70376228,208.71,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.9659258262890683,-0.25881904510252063,209.4
2020-07-09 18:00:00,26.9,209.4,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-1.0,-1.8369701987210297e-16,210.25
2020-07-09 19:00:00,25.28454563,210.25,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.9659258262890684,0.2588190451025203,209.66
2020-07-09 20:00:00,24.45432987,209.66,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.8660254037844386,0.5000000000000001,209.08
2020-07-09 21:00:00,24.4,209.08,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.7071067811865477,0.7071067811865474,209.89
2020-07-09 22:00:00,22.79066853,209.89,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.5000000000000004,0.8660254037844384,223.3
2020-07-09 23:00:00,22.0560316,223.3,-0.4999999999999997,-0.8660254037844388,0.43388373911755823,-0.900968867902419,-0.25881904510252157,0.9659258262890681,227.95
2020-07-10 00:00:00,21.2,227.95,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.0,1.0,218.41
2020-07-10 01:00:00,21.01282908,218.41,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.25881904510252074,0.9659258262890683,203.48
2020-07-10 02:00:00,20.78065894,203.48,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.49999999999999994,0.8660254037844387,152.37
2020-07-10 03:00:00,20.8,152.37,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.7071067811865476,0.7071067811865476,161.37
2020-07-10 04:00:00,21.01589751,161.37,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.8660254037844386,0.5000000000000001,156.93
2020-07-10 05:00:00,21.49312979,156.93,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,0.9659258262890683,0.25881904510252074,154.17
2020-07-10 06:00:00,21.4,154.17,-0.4999999999999997,-0.8660254037844388,-0.433883739117558,-0.9009688679024191,1.0,6.123233995736766e-17,151.14
